code,date,boards,turn,mom5,mom20,lim10,lim20,vol_ratio,log_amt,prev_pct,prev_limit,total_lim,y
000816,2026-09-07,1,7.8866,10.544217687074834,18.181818181818187,0.0,0.0,2.3511044934672296,8.561609049693264,1.7241,False,87,0
000818,2026-02-10,1,8.5273,7.461328480436762,12.315739419876365,0.0,0.0,2.677731738443485,9.110124428450822,1.3214,False,53,0
000818,2026-03-06,1,6.5735,-0.3355704697986539,10.666045645086172,0.0,1.0,1.154969601277735,8.989181682891589,-0.369,False,68,0
000818,2026-04-29,1,11.4864,6.2715368711233594,-26.711026615969587,0.0,0.0,2.2311782268709943,9.061167326508805,-0.4968,False,92,0
000818,2026-05-06,1,8.1285,15.728021978021985,-15.2414486921529,1.0,1.0,1.1462286904016872,8.939665479405932,-0.6485,False,89,1
000818,2026-05-07,2,8.6756,31.582682753726033,-3.8880248833592503,2.0,2.0,1.251297075606302,9.016546683591608,9.9869,True,92,0
000818,2026-05-22,1,7.1824,-4.000000000000014,11.280276816608989,0.0,3.0,1.1747302104829696,8.862660332967852,-6.7602,False,103,0
000818,2026-06-24,1,6.9998,4.179566563467489,-14.103382259093806,0.0,0.0,2.512527156209809,8.769788963637994,-3.6979,False,90,1
000818,2026-06-25,2,3.1252,16.522423288749025,-1.3324450366422411,1.0,1.0,0.9751436135219006,8.474979492792205,9.9673,True,82,0
000818,2026-06-30,1,7.8374,18.627450980392155,0.4149377593360981,2.0,2.0,1.090269620272451,8.84182867632672,-5.5118,False,115,0
000819,2025-10-09,1,2.8005,9.449760765550238,8.863771564544919,0.0,0.0,1.4942567777610511,8.268798677248435,-1.6548,False,78,1
000819,2025-10-10,2,7.5948,21.192052980132445,20.683453237410077,1.0,1.0,3.7475376526991853,8.742363955536755,9.976,True,54,0
000819,2026-04-21,1,6.9646,16.666666666666657,21.91291934332618,0.0,0.0,3.750472351386671,8.625622819391229,-1.2715,False,47,0
000822,2026-02-05,1,4.338,5.882352941176478,11.900532859680297,0.0,0.0,1.1268020771681653,8.387533752597175,5.915,False,40,0
000822,2026-03-27,1,8.4224,11.591695501730086,-2.567975830815712,0.0,0.0,1.9047182645019773,8.682003914698713,0.1709,False,74,0
000823,2025-12-09,1,10.7424,25.078369905956137,24.202334630350194,0.0,0.0,1.3999674876460333,8.948302674336317,0.8339,False,48,0
000823,2026-05-07,1,11.8234,10.184595798854218,36.837944664031596,0.0,0.0,3.353545972122406,9.031399777943843,5.7796,False,92,0
000823,2026-06-15,1,12.4092,17.554125219426567,23.55473554735545,0.0,0.0,0.7441012183854021,9.155069793566065,-4.3979,False,129,0
000823,2026-06-17,1,11.6849,23.726916620033563,39.583333333333314,1.0,1.0,0.7369813319065881,9.174950503514864,0.0498,False,70,0
000823,2026-06-22,1,19.7376,30.12048192771084,44.966442953020135,2.0,2.0,1.3515690304641927,9.432062894728357,-2.3066,False,123,0
000823,2026-06-24,1,21.7579,17.014925373134318,39.41908713692945,3.0,3.0,1.2425197559402776,9.45897690916176,-10.0168,False,90,1
000823,2026-06-25,2,8.3238,17.005879692446868,59.102091020910194,4.0,4.0,0.5163673845671481,9.102129912412252,10.0094,True,82,1
000823,2026-06-26,3,17.8575,31.759259259259267,67.41176470588235,5.0,5.0,1.2555023249421013,9.479722765384588,9.9915,True,53,0
000823,2026-09-07,1,8.9245,0.7585335018963235,6.836461126005361,0.0,0.0,1.6534843481096597,8.921046884260756,-3.271,False,87,0
000823,2026-09-10,1,25.9315,24.833110814419214,27.906976744186053,1.0,1.0,2.187449478857712,9.442445107527668,2.8433,False,34,1
000823,2026-09-11,2,30.7521,41.959972394755,34.44444444444443,2.0,2.0,2.0210206276293476,9.547098329389192,10.0,True,39,1
000823,2026-09-14,3,19.2517,41.96988707653702,43.9567430025445,3.0,3.0,1.0641073544733606,9.396347370898786,10.0,True,48,0
000825,2025-12-15,1,2.5041,6.578947368421069,12.240184757505787,0.0,0.0,1.9203624011595501,8.836381195470324,2.0785,False,55,0
000826,2025-09-24,1,5.692,9.210526315789494,21.46341463414636,0.0,1.0,0.67362825332466,8.305138233556434,-1.7391,False,67,0
000826,2025-09-26,1,11.0992,14.611872146118714,28.7179487179487,1.0,2.0,0.9620251193208726,8.587640511757025,-8.4337,False,43,0
000826,2025-10-31,1,12.486,10.176991150442504,9.210526315789494,0.0,1.0,1.3785113381719316,8.64435553854319,-3.4188,False,51,0
000826,2025-12-19,1,7.6369,6.392694063926953,4.017857142857139,0.0,0.0,3.201835531136309,8.391938719457903,-0.4695,False,69,0
000826,2026-02-25,1,6.3965,8.620689655172413,11.504424778761077,0.0,0.0,2.6366130195944004,8.349004492376906,0.4386,False,68,1
000826,2026-02-26,2,13.0923,19.39655172413795,23.1111111111111,1.0,1.0,4.558589174664765,8.684454012698382,10.0437,True,54,0
000829,2025-12-01,1,8.0454,8.812260536398469,10.829268292682912,0.0,0.0,4.356709143311062,8.961147346971618,-1.3372,False,56,0
000829,2026-06-30,1,2.0681,-1.639344262295083,-10.034602076124571,0.0,0.0,0.9548440316052147,8.205523456144622,-2.8767,False,115,0
000829,2026-07-16,1,5.1077,18.904823989569735,7.294117647058812,0.0,1.0,2.298825920294803,8.667388166647616,6.8299,False,38,0
000829,2026-09-21,1,5.3237,8.676307007786434,18.280871670702183,0.0,0.0,5.286838005173092,8.719391412641304,0.0,False,93,0
000830,2025-11-10,1,4.1044,14.69719350073855,10.141843971631204,0.0,0.0,3.6678880429572907,9.08341587699527,3.2919,False,63,0
000830,2026-04-07,1,2.7768,-0.17751479289938743,-16.360932077342596,0.0,0.0,1.5057477837695574,8.940463534080358,-3.2177,False,86,0
000831,2025-10-09,1,9.8458,13.819999999999993,-0.4547839776106457,0.0,0.0,2.8162339570043855,9.758938185894083,3.9574,False,78,0
000831,2025-10-13,1,11.0179,20.933038407399977,13.364750235626772,1.0,1.0,2.03213752695534,9.833339228927093,-3.936,False,50,0
000831,2026-04-29,1,5.6245,-2.084088437839796,12.585955407376531,0.0,0.0,1.9246549918563622,9.497638782384945,-1.9365,False,92,0
000831,2026-08-07,1,5.7301,19.594312003345877,19.594312003345877,0.0,0.0,2.3570850548093123,9.530259134350954,0.7558,False,60,0
000831,2026-08-14,1,8.5363,6.574575974820789,33.51588170865281,1.0,1.0,1.759783236987539,9.733724156041578,-2.0679,False,51,0
000833,2025-10-14,1,4.9073,9.985207100591722,0.1346801346801243,0.0,1.0,0.8952892019126499,8.519927427431082,-1.7442,False,35,0
000833,2025-11-12,1,22.1556,26.60944206008584,39.33873144399459,0.0,0.0,1.1433526574935717,9.293036911250447,0.0533,False,54,0
000833,2025-11-14,1,26.1163,36.4507042253521,68.78048780487805,1.0,1.0,1.2889387892343023,9.428418907291775,6.6344,False,63,0
000833,2026-02-12,1,12.7623,18.148342977380324,5.396527451900539,0.0,0.0,2.865873025230113,9.107103402904977,5.1493,False,56,0
000833,2026-03-06,1,14.2425,15.08526453869699,24.033930254476914,1.0,1.0,1.0077771869138559,9.209440930016498,-2.0467,False,68,0
000833,2026-03-11,1,11.6222,12.648383135489155,37.668834417208615,1.0,2.0,0.8179353941909238,9.145546221019318,-6.1515,False,50,0
000833,2026-04-30,1,14.3672,27.03243892671206,26.626746506986024,0.0,0.0,1.4501601791964642,9.295108503044668,4.9873,False,71,0
000833,2026-06-08,1,5.283,-0.5877413937867288,-13.828238719068423,0.0,0.0,0.8758567270723605,8.749742526723958,-3.5394,False,46,0
000833,2026-06-22,1,15.6052,0.49979175343605675,-6.218422075398379,1.0,1.0,1.295863029032503,9.217448014461167,-0.8586,False,123,0
000833,2026-09-08,1,8.8975,8.456057007125878,13.244047619047606,0.0,0.0,2.0040235429509456,8.954471497576682,4.5867,False,71,0
000838,2025-10-21,1,5.587,5.281690140845072,2.0477815699658777,0.0,0.0,0.8166859468244626,8.238264063778313,-1.0909,False,68,0
000838,2025-11-03,1,7.6036,6.574394463667815,21.25984251968505,1.0,1.0,2.6664968594741265,8.378811339241746,0.3584,False,62,0
000838,2025-11-06,1,14.113,26.164874551971323,38.03921568627453,1.0,2.0,2.2520366010247796,8.698182893861615,2.5641,False,60,0
000838,2025-11-20,1,4.2811,3.3434650455927084,13.712374581939784,1.0,2.0,0.9272787240645155,8.159050355091829,-3.7383,False,38,1
000838,2025-11-21,2,17.3227,12.312312312312315,26.77966101694915,1.0,3.0,4.33557057759476,8.819282076928824,10.0324,True,25,0
000838,2025-12-03,1,2.0085,13.411078717201178,21.5625,2.0,3.0,0.2255330036241655,7.915557619556976,-0.8403,False,49,0
000838,2025-12-10,1,10.4973,2.3136246786632313,21.712538226299685,1.0,3.0,0.8004049311865459,8.624744577539838,-5.2356,False,54,0
000838,2026-02-04,1,5.5895,-6.007067137809187,-15.286624203821646,0.0,0.0,1.458149626630241,8.180306766862431,-5.098,False,59,0
000839,2026-01-22,1,3.5828,6.834532374100746,13.793103448275872,0.0,0.0,3.2769692676503572,8.612866586609636,-0.369,False,67,0
000839,2026-02-10,1,5.8956,13.541666666666671,18.478260869565233,0.0,1.0,4.327499097415884,8.869952005171966,2.7682,False,53,0
000839,2026-02-13,1,2.7069,17.301038062283737,26.492537313432834,1.0,2.0,0.7539266801985984,8.555943325861175,-0.9646,False,29,0
000839,2026-02-25,1,5.9757,15.290519877675848,39.11439114391143,2.0,3.0,1.1143669897074,8.933199919867665,1.1799,False,68,0
000839,2026-03-10,1,4.2899,14.920634920634939,26.573426573426588,1.0,3.0,1.4990263209510728,8.780285627948768,-0.6042,False,49,1
000839,2026-03-11,2,14.987,25.949367088607573,38.19444444444443,2.0,4.0,5.750603263862976,9.36529237577542,10.0304,True,50,0
000839,2026-05-08,1,1.3053,14.285714285714278,7.00636942675159,0.0,0.0,0.7389102716819247,8.235302938327255,2.0067,False,90,0
000839,2026-06-18,1,2.3054,9.195402298850581,-10.377358490566039,0.0,0.0,1.9333717206424275,8.400109266651317,-2.6316,False,78,0
000839,2026-07-22,1,4.3899,8.196721311475414,-7.042253521126753,0.0,0.0,5.0836416577042245,8.64703297425261,0.0,False,42,0
000839,2026-08-06,1,7.1793,16.728624535315987,28.16326530612244,0.0,1.0,1.946885595778533,8.9249877657139,-0.6969,False,71,0
000839,2026-09-14,1,4.5828,9.89399293286219,10.676156583629876,0.0,0.0,1.7958283940100026,8.746860607850843,-1.049,False,48,0
000850,2025-12-15,1,5.5345,1.4893617021276526,-1.851851851851876,0.0,0.0,4.039493457816256,8.386400307484061,-1.3636,False,55,0
000852,2025-10-20,1,3.2527,9.006211180124211,5.089820359281433,0.0,0.0,3.269651372648345,8.314571586920769,-1.391,False,66,1
000852,2025-10-21,2,2.9546,19.135802469135797,14.88095238095238,1.0,1.0,2.412572718333629,8.333888048397037,10.0313,True,68,1
000852,2025-10-22,3,0.8253,30.015313935681462,26.71641791044776,2.0,2.0,0.5628505504248333,7.82127826717943,9.9715,True,56,1
000852,2025-10-23,4,28.7629,44.35857805255023,40.66265060240963,3.0,3.0,21.20891010759706,9.403234209435304,9.9741,True,50,0
000852,2026-08-18,1,3.0464,8.630393996247648,16.032064128256508,0.0,0.0,3.2192697007363806,8.211666747092366,1.5444,False,70,0
000852,2026-09-02,1,6.123,11.60220994475138,12.849162011173163,0.0,1.0,4.624773854173288,8.541944904121332,0.3643,False,50,0
000856,2026-02-03,1,5.772,9.442870632672324,13.405088062622312,0.0,0.0,2.444543195044126,8.181433765199504,0.381,False,63,0
000858,2026-01-29,1,2.5418,7.794861813935384,3.1762295081967125,0.0,0.0,4.240034685010859,10.019152607023665,-0.3168,False,83,0
000859,2025-11-19,1,7.6668,12.735849056603769,10.138248847926263,0.0,0.0,4.269374080446135,8.688106314329982,-0.761,False,49,1
000859,2025-11-20,2,8.1752,20.274390243902445,21.759259259259252,1.0,1.0,2.888945753967205,8.761252324956068,9.9693,True,38,1
000859,2025-11-21,3,35.342,33.333333333333314,32.721712538226285,2.0,2.0,9.329505039329481,9.41577287956023,10.0418,True,25,1
000859,2025-11-24,4,22.551,45.35768645357686,45.57926829268294,3.0,3.0,2.4127865763313103,9.275794181349086,10.0127,True,59,0
000859,2025-12-01,1,23.038,-12.146596858638745,31.298904538341162,4.0,4.0,0.7390970424068597,9.220825190319466,-9.9174,False,56,1
000859,2025-12-02,2,16.4094,1.3172338090011095,45.35433070866145,5.0,5.0,0.5993356170929831,9.121044155885743,9.9607,True,43,0
000859,2025-12-05,1,9.4348,19.65923984272608,43.77952755905514,4.0,6.0,0.4254733374401364,8.883593994770933,-9.9783,False,64,0
000859,2025-12-11,1,20.6234,17.710843373493958,48.9329268292683,3.0,7.0,1.1515228960067716,9.236836605815,-1.9868,False,28,0
000859,2025-12-23,1,16.3763,5.0746268656716325,15.916575192096616,1.0,4.0,0.8770791342234702,9.169033189991314,6.7853,False,50,0
000859,2025-12-25,1,25.9679,22.45762711864407,36.48170011806374,2.0,5.0,1.362762140235084,9.407582267079254,-0.4735,False,75,0
000859,2026-01-05,1,18.0448,-3.7197231833909967,34.09638554216866,2.0,4.0,0.819328325895386,9.245026459606843,-6.0353,False,78,0
000859,2026-01-07,1,7.5597,12.375790424570908,33.76344086021504,3.0,4.0,0.4189706561438844,8.924548572221994,1.6173,False,65,0
000859,2026-02-10,1,8.8478,14.990138067061139,-7.0916334661354625,0.0,0.0,1.744264224210488,8.954509498208687,2.5145,False,53,0
000859,2026-02-13,1,16.5854,15.764023210831724,-1.1560693641618371,1.0,1.0,2.034499284861111,9.242410987017339,-4.8951,False,29,0
000859,2026-03-25,1,2.4289,1.0752688172043037,-14.897119341563794,0.0,0.0,0.5694253624490593,8.352196116604489,3.7528,False,79,0
000859,2026-05-20,1,10.3024,11.664899257688234,7.5587334014300325,0.0,0.0,1.9822067698496684,8.971416649534858,-1.4418,False,55,0
000859,2026-05-28,1,8.6963,3.57833655705997,18.21192052980132,1.0,1.0,0.7041711793942713,8.912285417681105,-6.4361,False,93,0
000859,2026-06-30,1,3.4811,-16.486261448792675,-4.748338081671406,0.0,0.0,0.32236560736988457,8.485590039539748,-9.9704,False,115,0
000859,2026-07-28,1,3.7873,16.413793103448256,-15.85244267198405,0.0,1.0,1.290268740725743,8.445798548047252,5.5021,False,57,0
000859,2026-08-10,1,8.0783,15.235792019347045,19.573400250941035,1.0,1.0,1.4774441298715522,8.81783452042063,-2.8058,False,94,1
000859,2026-08-11,2,13.9879,25.35885167464116,30.024813895781648,2.0,2.0,2.5410858901903053,9.1073104489825,10.0462,True,52,0
000860,2026-01-29,1,7.7572,8.089734874235205,7.57780784844384,0.0,0.0,5.852899207593755,8.94370611292379,0.2774,False,83,0
000862,2025-12-12,1,7.1133,8.581436077057788,0.9771986970684026,0.0,0.0,5.12941156572138,8.430836639070396,-0.5291,False,68,0
000862,2026-03-04,1,10.8482,14.330218068535828,15.955766192733023,0.0,0.0,1.4040376452493288,8.67597509543482,-1.7673,False,37,0
000862,2026-03-09,1,17.1215,23.1222385861561,33.546325878594246,1.0,1.0,1.2176626255026508,8.932141928283984,3.9672,False,35,0
000862,2026-03-20,1,22.3941,11.492734478203431,32.913385826771645,1.0,2.0,2.2082735895132735,9.054371666632566,1.7241,False,28,0
000862,2026-07-23,1,13.0545,23.07692307692308,21.311475409836063,0.0,0.0,1.999338580747804,8.663590600296708,4.0619,False,104,0
000862,2026-07-27,1,14.8935,12.91512915129151,27.766179540709814,1.0,1.0,1.4618236558974829,8.738842269691428,-6.0811,False,101,0
000863,2025-11-13,1,3.6469,16.22276029055689,31.868131868131854,0.0,0.0,1.2965487686977821,8.297519251055524,2.1077,False,78,0
000863,2025-12-18,1,3.5123,7.740585774058587,-1.1516314779270544,0.0,0.0,0.6022399223753734,8.3154879976464,-10.0,False,55,1
000863,2025-12-19,2,10.5226,15.478615071283102,18.619246861924694,1.0,1.0,2.0548090709811366,8.824568212858992,10.0427,True,69,0
000863,2025-12-26,1,5.6271,-0.7054673721340379,11.928429423459235,2.0,2.0,0.6237193263709658,8.54892532411465,-2.4762,False,74,0
000863,2026-01-29,1,4.9035,11.853088480801333,7.717041800643102,0.0,0.0,1.4437845376169487,8.572801207811128,-1.4563,False,83,0
000863,2026-03-31,1,3.2578,7.939508506616264,3.068592057761734,0.0,0.0,2.0918230503397552,8.327371805743915,-0.1923,False,48,0
000863,2026-05-06,1,4.2141,17.88079470198673,0.0,0.0,0.0,1.9080894146089609,8.397919330794114,6.3596,False,89,0
000863,2026-05-08,1,4.0749,22.65795206971677,11.485148514851488,1.0,1.0,1.3339298496148952,8.417557503922268,-4.1199,False,90,0
000863,2026-07-01,1,2.6239,13.235294117647058,-6.477732793522279,0.0,0.0,1.3705679946471818,8.14080665463624,3.4483,False,133,0
000868,2026-09-14,1,1.6106,9.831460674157299,6.830601092896174,0.0,0.0,1.685813702115336,7.763702184920771,-2.2039,False,48,0
000868,2026-09-17,1,5.6637,11.8457300275482,16.666666666666657,1.0,1.0,1.232745185514537,8.316286149380266,-7.75,False,45,0
000875,2026-01-14,1,8.7858,20.0354609929078,19.823008849557496,0.0,0.0,4.184137103671139,9.295327046260091,4.0609,False,83,0
000875,2026-05-25,1,2.4246,2.5411061285500693,6.027820710973742,0.0,0.0,1.2759116602440286,8.737552754404648,-0.3195,False,91,0
000876,2026-07-01,1,1.8248,15.966386554621863,-11.538461538461533,0.0,0.0,1.5028692997498707,8.738557064346264,-2.6398,False,133,0
000876,2026-09-04,1,4.0186,7.391910739191076,11.271676300578036,0.0,0.0,4.966937956834729,9.133620746669752,-0.8499,False,39,0
000878,2025-10-09,1,7.6063,26.84696569920844,28.714859437751016,0.0,0.0,1.4388163194809829,9.461922755360144,7.437,False,78,0
000878,2026-01-28,1,9.6149,20.080681308830123,38.8082901554404,0.0,0.0,1.7723237674372807,9.69619993548588,-3.1809,False,77,1
000878,2026-01-29,2,13.5911,32.38993710691821,51.5946502057613,1.0,1.0,2.2650142847515244,9.883667227306175,10.0205,True,83,0
000880,2026-01-21,1,5.2203,4.110868888196833,27.790519877675848,0.0,0.0,0.44499681635997357,8.59790804952689,-1.1386,False,75,1
000880,2026-01-22,2,11.3985,19.69401041666667,39.54459203036055,1.0,1.0,1.3670957452837451,8.978363155784379,10.0033,True,67,0
000880,2026-04-20,1,18.9439,12.866980790141369,16.150690041029463,0.0,0.0,3.5710527841089,9.118299148238913,0.0707,False,73,0
000880,2026-05-13,1,15.7127,1.8118245390972731,16.092787241754266,0.0,1.0,1.8336869428476124,9.04811787241567,-1.9859,False,104,0
000880,2026-05-20,1,8.7524,10.583827661567284,25.114800423878506,1.0,2.0,0.5205102404237475,8.846268711413112,2.7113,False,55,0
000881,2026-06-03,1,5.459,7.579787234042556,3.452685421994886,0.0,0.0,4.263210904922659,8.590864640770898,-0.9434,False,61,0
000885,2025-09-29,1,2.3764,10.925539318023667,6.337558372248168,0.0,0.0,3.891435288048882,8.373138756798568,1.3996,False,47,0
000886,2025-12-10,1,17.7628,5.154639175257742,8.945260347129505,0.0,0.0,2.9206024756695084,9.140069948096091,-4.5045,False,54,0
000886,2025-12-22,1,9.5553,-0.1358695652174049,-0.9433962264150892,1.0,1.0,1.375746143685177,8.826566028860107,6.3694,False,76,0
000887,2026-06-15,1,6.7118,2.6642168121267815,20.09672219236971,0.0,0.0,1.2857684691990303,9.281842388030006,-2.494,False,129,0
000887,2026-07-09,1,4.5771,5.617977528089881,-11.529411764705884,0.0,1.0,1.2953825049231151,9.042282052266469,-5.5801,False,64,1
000887,2026-07-10,2,8.2529,8.556430446194227,-0.8153477218225476,1.0,2.0,2.359280809332283,9.34908431771637,10.0059,True,83,0
000887,2026-08-12,1,4.2744,15.557939914163072,11.896103896103895,0.0,0.0,1.777206108686548,9.073704093257778,1.6087,False,86,1
000887,2026-08-13,2,5.8574,25.743099787685793,26.077700904736574,1.0,1.0,2.524744633570134,9.260791391089844,10.0102,True,52,0
000888,2025-12-01,1,9.5072,10.28037383177572,12.11401425178147,0.0,0.0,4.992885406045509,8.850750669731621,0.39,False,56,0
000889,2025-09-26,1,5.2071,10.355029585798817,1.9125683060109253,0.0,0.0,2.2610450320147586,8.218573887905565,0.2959,False,43,0
000889,2025-11-13,1,6.3017,11.05527638190955,13.624678663239067,0.0,0.0,2.9428771798317293,8.368897895183915,1.2594,False,78,0
000889,2026-01-12,1,5.8202,8.83977900552486,8.539944903581272,0.0,0.0,3.3419745482186887,8.2920232786067,0.2801,False,131,0
000889,2026-03-25,1,2.6924,3.508771929824576,-5.093833780160864,0.0,0.0,1.29639527927195,7.917824150496647,5.9211,False,79,0
000889,2026-04-08,1,3.5194,6.845238095238088,-1.3736263736263794,1.0,1.0,1.507102313333288,8.036316811169035,1.875,False,113,1
000889,2026-04-09,2,13.6416,16.176470588235304,10.955056179775283,2.0,2.0,6.039167301303321,8.656245907212842,10.1227,True,52,1
000889,2026-04-10,3,20.5837,31.818181818181813,24.285714285714263,2.0,3.0,5.258715864502805,8.889677262526645,10.0279,True,56,0
000889,2026-04-14,1,14.5043,32.20858895705521,24.927536231884034,3.0,4.0,1.1685296952539328,8.723130225646626,-9.8851,False,49,1
000889,2026-04-15,2,36.6061,32.03342618384403,40.236686390532554,4.0,5.0,2.5586014789448424,9.146856467953361,9.949,True,55,0
000889,2026-04-24,1,28.2283,-9.45179584120983,41.715976331360935,3.0,5.0,1.076937694623671,9.05948158886999,-5.8442,False,53,0
000889,2026-04-28,1,28.5486,5.364806866952804,41.09195402298852,3.0,6.0,1.2442791221709582,9.073572163479069,-6.8894,False,54,0
000889,2026-05-06,1,13.2854,1.4613778705636804,47.27272727272728,2.0,7.0,0.5202858758487723,8.742549372296729,-8.1081,False,89,1
000889,2026-05-07,2,5.6089,19.955156950672645,67.18749999999997,3.0,8.0,0.275786730393658,8.415382294648138,9.9548,True,92,0
000889,2026-05-13,1,17.9804,14.609053497942398,28.045977011494273,4.0,7.0,1.0077763207044559,8.92001018663254,-3.8023,False,104,0
000889,2026-05-28,1,4.412,6.172839506172849,-3.587443946188344,0.0,4.0,0.4936922757613229,8.208648279630836,-0.7614,False,93,0
000889,2026-06-18,1,5.3038,14.529914529914521,-0.7407407407407476,0.0,1.0,1.2303545450221023,8.267731946256903,-3.183,False,78,0
000889,2026-07-15,1,2.9706,8.5808580858086,-12.732095490716176,0.0,1.0,0.7705731855759237,7.929174165026053,0.3356,False,65,0
000889,2026-07-20,1,4.879,15.771812080536932,-19.014084507042256,1.0,1.0,0.8324301342015613,8.158183340191854,-5.988,False,50,1
000889,2026-07-21,2,8.032,27.090301003344464,-3.55329949238579,2.0,2.0,1.513990858478154,8.411579479425553,9.8726,True,83,0
000890,2025-09-25,1,9.5961,7.1264367816092005,18.274111675126917,0.0,0.0,1.131772350882112,8.264656466965427,0.7126,False,38,0
000890,2025-10-14,1,7.9106,15.789473684210535,29.0953545232274,1.0,1.0,0.8464838308191536,8.231228834700962,5.2632,False,35,0
000890,2025-12-11,1,13.5948,22.196796338672755,9.876543209876544,0.0,0.0,2.986220877144381,8.465019150485848,8.7444,False,28,1
000890,2025-12-12,2,13.1602,32.5056433408578,18.58585858585859,1.0,1.0,2.1920166839789985,8.502868607385219,10.1031,True,68,1
000890,2025-12-15,3,3.0356,41.666666666666686,32.10633946830265,2.0,2.0,0.4118260029567519,7.915197778063469,9.9251,True,55,1
000890,2025-12-16,4,5.2988,59.4170403587444,48.12500000000003,3.0,3.0,0.8814850401041278,8.198770480045109,10.0511,True,38,0
000890,2026-01-12,1,10.9907,14.341846758349703,8.98876404494382,0.0,4.0,1.3953081908070692,8.42123503601987,0.0,False,131,0
000890,2026-02-13,1,18.0192,12.290502793296085,14.857142857142861,0.0,0.0,4.058363137982023,8.643662566179472,1.2939,False,29,1
000890,2026-02-24,2,5.5427,20.985401459854018,23.69402985074626,1.0,1.0,0.871272884412354,8.183552376627064,10.0365,True,87,1
000890,2026-02-25,3,32.0725,32.54545454545453,38.33017077798863,2.0,2.0,5.260499718566342,8.985565532465397,9.9502,True,68,1
000890,2026-02-26,4,21.2341,48.24399260628465,51.32075471698113,3.0,3.0,1.9329905471704225,8.83712864892668,9.9548,True,54,0
000890,2026-03-02,1,29.5431,39.80099502487562,52.717391304347814,4.0,4.0,1.508643470705621,9.002794902753864,-4.4888,False,82,0
000890,2026-03-04,1,27.9174,21.67352537722907,67.67485822306236,5.0,5.0,1.0080895827746583,8.997126931663809,-4.3891,False,37,0
000890,2026-03-12,1,19.8955,10.163934426229517,90.18867924528303,3.0,6.0,0.9015296818986824,8.913783958685645,5.1665,False,47,1
000890,2026-03-13,2,9.2968,22.54143646408839,107.67790262172286,3.0,7.0,0.5281066826811782,8.628184149289588,10.0437,True,57,1
000890,2026-03-16,3,31.1236,36.924803591470265,127.18808193668525,4.0,8.0,2.107957579156712,9.185025912960043,10.0198,True,42,1
000890,2026-03-17,4,22.9648,54.075774971297335,144.8905109489051,4.0,9.0,1.3659233004185605,9.094452281455888,10.009,True,35,0
000890,2026-03-27,1,15.7704,2.665651180502664,75.97911227154049,3.0,6.0,0.8084501690115542,8.939143686230148,-9.9927,False,74,1
000890,2026-03-30,2,9.3973,12.775665399239529,75.91933570581259,3.0,7.0,0.5622679892001553,8.756118373196163,10.0408,True,58,0
000890,2026-04-07,1,11.2635,18.745785569790968,97.64309764309763,2.0,6.0,0.6034768257606368,8.918705017646085,0.6918,False,86,0
000890,2026-04-23,1,27.6897,35.27037933817596,23.1447465099192,0.0,3.0,1.705812121955346,9.282947555048281,4.4551,False,45,0
000890,2026-05-20,1,15.6827,-8.929836995038983,3.545527800161153,0.0,1.0,1.118096363621692,8.900026290191736,-4.3407,False,55,0
000890,2026-07-02,1,3.5155,9.20096852300243,-19.53612845673507,0.0,0.0,0.7907787799571101,8.11661701089691,1.737,False,86,0
000890,2026-08-26,1,4.3277,13.352272727272734,20.0,0.0,0.0,1.7268626365719193,8.148826354460747,2.983,False,49,1
000890,2026-08-27,2,3.612,23.48804500703234,38.26771653543307,1.0,1.0,1.3935171158591984,8.120712320779777,10.069,True,69,0
000890,2026-09-08,1,13.5263,0.0,22.788203753351198,2.0,2.0,0.7772829526171179,8.701410713833456,-2.1152,False,71,0
000892,2025-09-25,1,15.9343,12.959719789842381,30.04032258064518,0.0,1.0,2.15749899638925,8.850979246393603,3.7168,False,38,0
000892,2025-10-23,1,17.5729,8.191126279863468,9.49913644214162,0.0,1.0,3.655490581854532,8.892230229299768,-3.1933,False,50,0
000892,2025-10-31,1,17.4683,14.42307692307692,10.697674418604649,1.0,2.0,1.692654116526145,8.942332332442403,-0.4601,False,51,1
000892,2025-11-03,2,8.6241,24.80127186009537,23.62204724409449,2.0,2.0,0.9215956255152978,8.67475867142941,10.0154,True,62,0
000892,2025-11-21,1,4.4356,0.5494505494505404,17.307692307692307,0.0,2.0,0.5629033636019142,8.362234039665157,-2.0619,False,25,1
000892,2025-11-24,2,29.2858,8.344549125168243,27.980922098569167,1.0,3.0,4.015458178210872,9.199419319438245,10.0752,True,59,1
000892,2025-11-25,3,11.1861,23.743016759776523,34.855403348554006,2.0,4.0,1.0936649696130252,8.834030213806063,9.9727,True,69,1
000892,2025-11-26,4,37.3762,43.59351988217966,49.53987730061351,3.0,5.0,3.858588153448641,9.388186018479319,10.0621,True,58,0
000892,2026-01-12,1,9.0543,23.182441700960226,21.351351351351354,0.0,0.0,1.0233409354279643,8.752816354611252,6.5274,False,131,0
000892,2026-02-09,1,2.7135,5.70687418936447,-9.242761692650333,0.0,1.0,0.4744431275615993,8.196451563710898,-0.9358,False,74,1
000892,2026-02-10,2,1.3529,13.544303797468359,4.181184668989559,1.0,1.0,0.3297530796816457,7.935818516201671,9.9865,True,53,1
000892,2026-02-11,3,33.6943,31.77570093457942,9.5449500554939,2.0,2.0,10.670270649707188,9.37077669498101,10.0613,True,49,0
