date,code,boards,score,buy_price,next_pct,is_limit_up,ret,reason
2026-03-25,600396,8,98.7,8.34,6.47,False,6.47,8板高位龙头，身位优势极大；近10日涨停7次，资金反复攻击的强势股；5日涨幅61%，主升节奏；主板10cm涨停
2026-04-03,600488,6,91.4,6.97,10.04,True,10.04,6板高位龙头，身位优势极大；近10日涨停5次，资金反复攻击的强势股；5日涨幅61%，主升节奏；主板10cm涨停
2026-04-07,600488,7,98.6,7.67,-4.04,False,-4.04,7板高位龙头，身位优势极大；近10日涨停6次，资金反复攻击的强势股；5日涨幅61%，主升节奏；主板10cm涨停
2026-04-14,600743,6,94.3,3.21,-9.97,False,-9.97,6板高位龙头，身位优势极大；近10日涨停5次，资金反复攻击的强势股；5日涨幅61%，主升节奏；主板10cm涨停
2026-04-16,002580,6,98.9,27.8,10.0,True,10.0,6板高位龙头，身位优势极大；近10日涨停5次，资金反复攻击的强势股；5日涨幅61%，主升节奏；主板10cm涨停
2026-04-17,002580,7,98.0,30.58,7.91,False,7.91,7板高位龙头，身位优势极大；近10日涨停6次，资金反复攻击的强势股；5日涨幅61%，主升节奏；主板10cm涨停
2026-04-20,002297,6,98.9,19.46,-2.42,False,-2.42,6板高位龙头，身位优势极大；近10日涨停5次，资金反复攻击的强势股；5日涨幅61%，主升节奏；主板10cm涨停
2026-04-27,000925,6,96.0,10.12,-3.56,False,-3.56,6板高位龙头，身位优势极大；近10日涨停5次，资金反复攻击的强势股；5日涨幅21%，趋势向上；主板10cm涨停
2026-05-07,000066,6,97.0,23.98,-3.71,False,-3.71,6板高位龙头，身位优势极大；近10日涨停5次，资金反复攻击的强势股；5日涨幅21%，趋势向上；主板10cm涨停
2026-05-13,601991,6,100.0,7.37,-2.31,False,-2.31,6板高位龙头，身位优势极大；近10日涨停5次，资金反复攻击的强势股；5日涨幅61%，主升节奏；主板10cm涨停
2026-05-15,002918,6,94.8,18.63,-9.98,False,-9.98,6板高位龙头，身位优势极大；近10日涨停5次，资金反复攻击的强势股；5日涨幅61%，主升节奏；主板10cm涨停
2026-05-18,001259,6,99.0,66.55,10.01,True,10.01,6板高位龙头，身位优势极大；近10日涨停5次，资金反复攻击的强势股；5日涨幅61%，主升节奏；主板10cm涨停
2026-05-19,001259,7,99.9,73.21,10.0,True,10.0,7板高位龙头，身位优势极大；近10日涨停6次，资金反复攻击的强势股；5日涨幅61%，主升节奏；主板10cm涨停
2026-05-20,603779,6,98.0,13.2,10.0,True,10.0,6板高位龙头，身位优势极大；近10日涨停5次，资金反复攻击的强势股；5日涨幅61%，主升节奏；主板10cm涨停
2026-05-21,603779,7,95.0,14.52,-9.99,False,-9.99,7板高位龙头，身位优势极大；近10日涨停6次，资金反复攻击的强势股；5日涨幅61%，主升节奏；主板10cm涨停
2026-06-02,600265,6,84.0,26.95,5.01,True,5.01,6板高位龙头，身位优势极大；近10日涨停5次，资金反复攻击的强势股；5日涨幅28%，趋势向上；主板10cm涨停
2026-06-03,600265,7,83.0,28.3,-1.77,False,-1.77,7板高位龙头，身位优势极大；近10日涨停6次，资金反复攻击的强势股；5日涨幅28%，趋势向上；主板10cm涨停
2026-06-08,600403,6,93.5,8.95,-9.94,False,-9.94,6板高位龙头，身位优势极大；近10日涨停5次，资金反复攻击的强势股；5日涨幅61%，主升节奏；主板10cm涨停
2026-06-11,000048,6,91.8,19.61,-3.57,False,-3.57,6板高位龙头，身位优势极大；近10日涨停5次，资金反复攻击的强势股；5日涨幅21%，趋势向上；主板10cm涨停
2026-06-15,000032,6,93.9,20.81,10.0,True,10.0,6板高位龙头，身位优势极大；近10日涨停5次，资金反复攻击的强势股；5日涨幅21%，趋势向上；主板10cm涨停
2026-06-16,000032,7,95.5,22.89,1.44,False,1.44,7板高位龙头，身位优势极大；近10日涨停6次，资金反复攻击的强势股；5日涨幅33%，主升节奏；主板10cm涨停
2026-06-26,002674,6,95.0,28.83,9.95,True,9.95,6板高位龙头，身位优势极大；近10日涨停5次，资金反复攻击的强势股；5日涨幅61%，主升节奏；主板10cm涨停
2026-06-29,002674,7,96.5,31.7,-10.0,False,-10.0,7板高位龙头，身位优势极大；近10日涨停6次，资金反复攻击的强势股；5日涨幅61%，主升节奏；主板10cm涨停
2026-07-06,000078,6,93.8,1.64,9.76,True,9.76,6板高位龙头，身位优势极大；近10日涨停5次，资金反复攻击的强势股；5日涨幅15%，趋势向上；主板10cm涨停
2026-07-08,000078,9,97.5,1.98,-6.06,False,-6.06,9板高位龙头，身位优势极大；近10日涨停8次，资金反复攻击的强势股；5日涨幅33%，主升节奏；主板10cm涨停
2026-07-09,603137,7,97.0,25.2,6.15,False,6.15,7板高位龙头，身位优势极大；近10日涨停6次，资金反复攻击的强势股；5日涨幅61%，主升节奏；主板10cm涨停
2026-07-23,001258,6,96.9,12.11,7.6,False,7.6,6板高位龙头，身位优势极大；近10日涨停5次，资金反复攻击的强势股；5日涨幅61%，主升节奏；主板10cm涨停
2026-07-28,603221,6,98.0,16.94,9.98,True,9.98,6板高位龙头，身位优势极大；近10日涨停5次，资金反复攻击的强势股；5日涨幅61%，主升节奏；主板10cm涨停
2026-07-29,603221,7,95.8,18.63,9.98,True,9.98,7板高位龙头，身位优势极大；近10日涨停6次，资金反复攻击的强势股；5日涨幅61%，主升节奏；主板10cm涨停
2026-07-30,603221,8,93.8,20.49,10.0,True,10.0,8板高位龙头，身位优势极大；近10日涨停7次，资金反复攻击的强势股；5日涨幅61%，主升节奏；主板10cm涨停
2026-07-31,603221,9,100.0,22.54,0.0,False,0.0,9板高位龙头，身位优势极大；近10日涨停8次，资金反复攻击的强势股；5日涨幅61%，主升节奏；主板10cm涨停
2026-08-03,003032,6,95.9,9.69,10.01,True,10.01,6板高位龙头，身位优势极大；近10日涨停5次，资金反复攻击的强势股；5日涨幅61%，主升节奏；主板10cm涨停
2026-08-04,003032,7,99.9,10.66,10.04,True,10.04,7板高位龙头，身位优势极大；近10日涨停6次，资金反复攻击的强势股；5日涨幅61%，主升节奏；主板10cm涨停
2026-08-05,003032,8,99.6,11.73,-6.65,False,-6.65,8板高位龙头，身位优势极大；近10日涨停7次，资金反复攻击的强势股；5日涨幅61%，主升节奏；主板10cm涨停
2026-08-11,600721,6,96.9,12.75,10.04,True,10.04,6板高位龙头，身位优势极大；近10日涨停5次，资金反复攻击的强势股；5日涨幅61%，主升节奏；主板10cm涨停
2026-08-12,600721,7,98.6,14.03,3.35,False,3.35,7板高位龙头，身位优势极大；近10日涨停6次，资金反复攻击的强势股；5日涨幅61%，主升节奏；主板10cm涨停
2026-08-13,000802,7,95.3,6.26,-5.43,False,-5.43,7板高位龙头，身位优势极大；近10日涨停6次，资金反复攻击的强势股；5日涨幅33%，主升节奏；主板10cm涨停
2026-08-24,000931,6,93.8,5.6,-6.79,False,-6.79,6板高位龙头，身位优势极大；近10日涨停5次，资金反复攻击的强势股；5日涨幅21%，趋势向上；主板10cm涨停
2026-08-25,000017,7,93.2,8.6,10.0,True,10.0,7板高位龙头，身位优势极大；近10日涨停6次，资金反复攻击的强势股；5日涨幅33%，主升节奏；主板10cm涨停
2026-08-26,000017,9,95.5,9.46,10.04,True,10.04,9板高位龙头，身位优势极大；近10日涨停8次，资金反复攻击的强势股；5日涨幅33%，主升节奏；主板10cm涨停
2026-08-27,000017,11,97.1,10.41,9.99,True,9.99,11板高位龙头，身位优势极大；近10日涨停10次，资金反复攻击的强势股；5日涨幅33%，主升节奏；主板10cm涨停
2026-08-28,000017,13,94.4,11.45,-2.1,False,-2.1,13板高位龙头，身位优势极大；近10日涨停10次，资金反复攻击的强势股；5日涨幅33%，主升节奏；主板10cm涨停
2026-08-31,002084,6,99.0,6.38,10.03,True,10.03,6板高位龙头，身位优势极大；近10日涨停5次，资金反复攻击的强势股；5日涨幅62%，主升节奏；主板10cm涨停
2026-09-01,002855,6,99.0,17.71,7.34,False,7.34,6板高位龙头，身位优势极大；近10日涨停5次，资金反复攻击的强势股；5日涨幅61%，主升节奏；主板10cm涨停
2026-09-07,605577,6,98.7,17.11,9.12,False,9.12,6板高位龙头，身位优势极大；近10日涨停5次，资金反复攻击的强势股；5日涨幅61%，主升节奏；主板10cm涨停
2026-09-09,000978,6,90.9,8.81,9.99,True,9.99,6板高位龙头，身位优势极大；近10日涨停5次，资金反复攻击的强势股；5日涨幅21%，趋势向上；主板10cm涨停
2026-09-10,000978,7,92.4,9.69,1.86,False,1.86,7板高位龙头，身位优势极大；近10日涨停6次，资金反复攻击的强势股；5日涨幅33%，主升节奏；主板10cm涨停
2026-09-11,000993,6,88.8,13.88,10.01,True,10.01,6板高位龙头，身位优势极大；近10日涨停5次，资金反复攻击的强势股；5日涨幅21%，趋势向上；主板10cm涨停
2026-09-14,000993,7,96.4,15.27,10.02,True,10.02,7板高位龙头，身位优势极大；近10日涨停6次，资金反复攻击的强势股；5日涨幅33%，主升节奏；主板10cm涨停
2026-09-15,000993,9,93.3,16.8,10.0,True,10.0,9板高位龙头，身位优势极大；近10日涨停8次，资金反复攻击的强势股；5日涨幅33%，主升节奏；主板10cm涨停
2026-09-16,000993,11,97.5,18.48,-2.76,False,-2.76,11板高位龙头，身位优势极大；近10日涨停10次，资金反复攻击的强势股；5日涨幅33%，主升节奏；主板10cm涨停
