date,code,boards,score,buy_price,next_pct,is_limit_up,ret,reason
2026-03-17,600227,3,34.762,5.29,-5.48,False,-5.48,3板高度，连板中位；近10日涨停4次，近期活跃；5日涨幅38%，主升节奏；主板10cm涨停
2026-03-18,600396,3,33.665,5.17,10.06,True,10.06,3板高度，连板中位；近10日涨停3次，近期活跃；5日涨幅33%，主升节奏；主板10cm涨停
2026-03-19,603580,3,32.231,17.31,5.03,True,5.03,3板高度，连板中位；近10日涨停2次，有一定活跃度；5日涨幅12%，温和上行；主板10cm涨停
2026-03-20,000601,3,34.52,8.14,-9.95,False,-9.95,3板高度，连板中位；近10日涨停4次，近期活跃；5日涨幅26%，趋势向上；主板10cm涨停
2026-03-23,603843,3,37.42,8.52,5.05,True,5.05,3板高度，连板中位；近10日涨停7次，资金反复攻击的强势股；5日涨幅21%，趋势向上；主板10cm涨停
2026-03-24,002309,3,32.634,4.61,9.98,True,9.98,3板高度，连板中位；近10日涨停2次，有一定活跃度；5日涨幅32%，主升节奏；主板10cm涨停
2026-03-25,002620,3,33.245,7.89,4.94,True,4.94,3板高度，连板中位；近10日涨停3次，近期活跃；5日涨幅12%，温和上行；主板10cm涨停
2026-03-26,603538,3,34.815,35.62,9.99,True,9.99,3板高度，连板中位；近10日涨停4次，近期活跃；5日涨幅41%，主升节奏；主板10cm涨停
2026-03-27,000908,3,36.204,7.77,5.02,True,5.02,3板高度，连板中位；近10日涨停6次，资金反复攻击的强势股；5日涨幅10%，温和上行；主板10cm涨停
2026-03-30,603272,3,33.965,35.55,-7.17,False,-7.17,3板高度，连板中位；近10日涨停3次，近期活跃；5日涨幅48%，主升节奏；主板10cm涨停
2026-03-31,600488,3,32.694,5.24,9.92,True,9.92,3板高度，连板中位；近10日涨停2次，有一定活跃度；5日涨幅35%，主升节奏；主板10cm涨停
2026-04-01,002082,2,25.0,33.2,4.04,False,4.04,2板高度，首板晋级后延续；近10日涨停4次，近期活跃；5日涨幅54%，主升节奏；主板10cm涨停
2026-04-02,300834,3,33.0,43.49,7.43,False,7.43,3板高度，连板中位；近10日涨停2次，有一定活跃度；5日涨幅90%，主升节奏；20cm大板涨停，弹性大
2026-04-03,000950,3,32.505,7.14,0.0,False,0.0,3板高度，连板中位；近10日涨停2次，有一定活跃度；5日涨幅25%，趋势向上；主板10cm涨停
2026-04-07,000720,3,37.633,6.53,2.6,False,2.6,3板高度，连板中位；近10日涨停7次，资金反复攻击的强势股；5日涨幅32%，主升节奏；主板10cm涨停
2026-04-08,600654,3,32.627,4.4,1.82,False,1.82,3板高度，连板中位；近10日涨停2次，有一定活跃度；5日涨幅31%，主升节奏；主板10cm涨停
2026-04-09,002528,3,36.322,4.62,4.98,True,4.98,3板高度，连板中位；近10日涨停6次，资金反复攻击的强势股；5日涨幅16%，趋势向上；主板10cm涨停
2026-04-10,603950,3,32.662,49.37,10.01,True,10.01,3板高度，连板中位；近10日涨停2次，有一定活跃度；5日涨幅33%，主升节奏；主板10cm涨停
2026-04-13,002580,3,33.717,20.88,10.01,True,10.01,3板高度，连板中位；近10日涨停3次，近期活跃；5日涨幅36%，主升节奏；主板10cm涨停
2026-04-14,600381,3,34.089,3.05,-2.3,False,-2.3,3板高度，连板中位；近10日涨停4次，近期活跃；5日涨幅4%，温和上行；主板10cm涨停
2026-04-15,002980,3,34.669,70.54,-5.77,False,-5.77,3板高度，连板中位；近10日涨停4次，近期活跃；5日涨幅33%，主升节奏；主板10cm涨停
2026-04-16,002990,3,32.784,46.32,10.0,True,10.0,3板高度，连板中位；近10日涨停2次，有一定活跃度；5日涨幅39%，主升节奏；主板10cm涨停
2026-04-17,605388,3,32.696,8.87,-6.31,False,-6.31,3板高度，连板中位；近10日涨停2次，有一定活跃度；5日涨幅35%，主升节奏；主板10cm涨停
2026-04-20,600156,3,33.596,10.19,-3.93,False,-3.93,3板高度，连板中位；近10日涨停3次，近期活跃；5日涨幅30%，趋势向上；主板10cm涨停
2026-04-21,003018,3,33.54,47.45,10.01,True,10.01,3板高度，连板中位；近10日涨停3次，近期活跃；5日涨幅27%，趋势向上；主板10cm涨停
2026-04-22,603813,3,37.294,31.72,5.01,True,5.01,3板高度，连板中位；近10日涨停7次，资金反复攻击的强势股；5日涨幅15%，温和上行；主板10cm涨停
2026-04-23,600396,3,34.697,9.83,-6.41,False,-6.41,3板高度，连板中位；近10日涨停4次，近期活跃；5日涨幅35%，主升节奏；主板10cm涨停
2026-04-24,603318,3,33.958,11.39,10.01,True,10.01,3板高度，连板中位；近10日涨停3次，近期活跃；5日涨幅48%，主升节奏；主板10cm涨停
