date,code,boards,score,buy_price,next_pct,is_limit_up,ret,reason
2025-07-31,603839,3,32.659,9.44,-1.69,False,-1.69,3板高度，连板中位；近10日涨停2次，有一定活跃度；5日涨幅33%，主升节奏；主板10cm涨停
2025-08-01,603389,3,35.089,23.68,4.98,True,4.98,3板高度，连板中位；近10日涨停5次，资金反复攻击的强势股；5日涨幅4%，温和上行；主板10cm涨停
2025-08-01,002287,3,33.8,34.69,3.14,False,3.14,3板高度，连板中位；近10日涨停3次，近期活跃；5日涨幅40%，主升节奏；主板10cm涨停
2025-08-01,001331,3,32.667,13.99,10.01,True,10.01,3板高度，连板中位；近10日涨停2次，有一定活跃度；5日涨幅33%，主升节奏；主板10cm涨停
2025-08-04,002775,3,33.509,5.32,9.96,True,9.96,3板高度，连板中位；近10日涨停3次，近期活跃；5日涨幅25%，趋势向上；主板10cm涨停
2025-08-04,300289,3,33.0,10.14,-9.37,False,-9.37,3板高度，连板中位；近10日涨停2次，有一定活跃度；5日涨幅74%，主升节奏；20cm大板涨停，弹性大
2025-08-04,603059,3,32.636,37.16,10.01,True,10.01,3板高度，连板中位；近10日涨停2次，有一定活跃度；5日涨幅32%，主升节奏；主板10cm涨停
2025-08-05,603767,3,33.763,24.09,10.0,True,10.0,3板高度，连板中位；近10日涨停3次，近期活跃；5日涨幅38%，主升节奏；主板10cm涨停
2025-08-05,300486,3,33.0,20.39,-16.43,False,-16.43,3板高度，连板中位；近10日涨停2次，有一定活跃度；5日涨幅101%，主升节奏；20cm大板涨停，弹性大
2025-08-05,002289,3,32.357,22.45,4.99,True,4.99,3板高度，连板中位；近10日涨停2次，有一定活跃度；5日涨幅18%，趋势向上；主板10cm涨停
2025-08-06,601606,3,33.98,46.98,10.0,True,10.0,3板高度，连板中位；近10日涨停3次，近期活跃；5日涨幅49%，主升节奏；主板10cm涨停
2025-08-06,600203,3,32.655,14.19,10.01,True,10.01,3板高度，连板中位；近10日涨停2次，有一定活跃度；5日涨幅33%，主升节奏；主板10cm涨停
2025-08-06,002046,3,32.639,25.66,10.02,True,10.02,3板高度，连板中位；近10日涨停2次，有一定活跃度；5日涨幅32%，主升节奏；主板10cm涨停
2025-08-07,002915,3,33.721,26.87,-2.46,False,-2.46,3板高度，连板中位；近10日涨停3次，近期活跃；5日涨幅36%，主升节奏；主板10cm涨停
2025-08-07,000488,3,33.406,2.37,0.0,False,0.0,3板高度，连板中位；近10日涨停3次，近期活跃；5日涨幅20%，趋势向上；主板10cm涨停
2025-08-07,002313,3,32.801,13.6,10.0,True,10.0,3板高度，连板中位；近10日涨停2次，有一定活跃度；5日涨幅40%，主升节奏；主板10cm涨停
2025-08-08,000752,3,32.326,10.64,1.97,False,1.97,3板高度，连板中位；近10日涨停2次，有一定活跃度；5日涨幅16%，趋势向上；主板10cm涨停
2025-08-08,000901,2,25.107,16.95,10.03,True,10.03,2板高度，首板晋级后延续；近10日涨停5次，资金反复攻击的强势股；5日涨幅5%，温和上行；主板10cm涨停
2025-08-08,601929,2,22.798,2.7,10.0,True,10.0,2板高度，首板晋级后延续；近10日涨停2次，有一定活跃度；5日涨幅40%，主升节奏；主板10cm涨停
2025-08-11,000901,3,36.318,18.65,2.68,False,2.68,3板高度，连板中位；近10日涨停6次，资金反复攻击的强势股；5日涨幅16%，趋势向上；主板10cm涨停
2025-08-11,601929,3,33.802,2.97,10.1,True,10.1,3板高度，连板中位；近10日涨停3次，近期活跃；5日涨幅40%，主升节奏；主板10cm涨停
2025-08-11,688108,3,33.0,24.53,2.36,False,2.36,3板高度，连板中位；近10日涨停2次，有一定活跃度；5日涨幅68%，主升节奏；20cm大板涨停，弹性大
2025-08-12,600581,3,34.597,5.13,1.95,False,1.95,3板高度，连板中位；近10日涨停4次，近期活跃；5日涨幅30%，趋势向上；主板10cm涨停
2025-08-12,000026,3,34.272,21.44,1.35,False,1.35,3板高度，连板中位；近10日涨停4次，近期活跃；5日涨幅14%，温和上行；主板10cm涨停
2025-08-12,002941,3,32.753,16.71,9.99,True,9.99,3板高度，连板中位；近10日涨停2次，有一定活跃度；5日涨幅38%，主升节奏；主板10cm涨停
2025-08-13,002148,3,36.672,12.6,1.9,False,1.9,3板高度，连板中位；近10日涨停6次，资金反复攻击的强势股；5日涨幅34%，主升节奏；主板10cm涨停
2025-08-13,600619,3,34.821,25.28,-10.01,False,-10.01,3板高度，连板中位；近10日涨停4次，近期活跃；5日涨幅41%，主升节奏；主板10cm涨停
2025-08-13,603757,3,33.827,38.95,10.01,True,10.01,3板高度，连板中位；近10日涨停3次，近期活跃；5日涨幅41%，主升节奏；主板10cm涨停
2025-08-14,002305,3,36.5,3.95,5.06,True,5.06,3板高度，连板中位；近10日涨停6次，资金反复攻击的强势股；5日涨幅25%，趋势向上；主板10cm涨停
2025-08-14,000070,3,36.429,10.99,-2.73,False,-2.73,3板高度，连板中位；近10日涨停6次，资金反复攻击的强势股；5日涨幅21%，趋势向上；主板10cm涨停
2025-08-14,002173,3,34.853,24.92,7.02,False,7.02,3板高度，连板中位；近10日涨停4次，近期活跃；5日涨幅43%，主升节奏；主板10cm涨停
2025-08-15,603256,3,34.662,32.86,8.03,False,8.03,3板高度，连板中位；近10日涨停4次，近期活跃；5日涨幅33%，主升节奏；主板10cm涨停
2025-08-15,002536,3,33.781,29.62,9.99,True,9.99,3板高度，连板中位；近10日涨停3次，近期活跃；5日涨幅39%，主升节奏；主板10cm涨停
2025-08-15,002939,3,32.719,12.06,10.03,True,10.03,3板高度，连板中位；近10日涨停2次，有一定活跃度；5日涨幅36%，主升节奏；主板10cm涨停
2025-08-18,600737,3,32.942,15.27,4.78,False,4.78,3板高度，连板中位；近10日涨停2次，有一定活跃度；5日涨幅47%，主升节奏；主板10cm涨停
2025-08-18,603222,3,32.768,9.8,10.0,True,10.0,3板高度，连板中位；近10日涨停2次，有一定活跃度；5日涨幅38%，主升节奏；主板10cm涨停
2025-08-18,002052,2,25.0,16.59,10.01,True,10.01,2板高度，首板晋级后延续；近10日涨停4次，近期活跃；5日涨幅53%，主升节奏；主板10cm涨停
2025-08-19,002052,3,36.0,18.25,4.11,False,4.11,3板高度，连板中位；近10日涨停5次，资金反复攻击的强势股；5日涨幅53%，主升节奏；主板10cm涨停
2025-08-19,002364,3,33.63,24.97,-10.01,False,-10.01,3板高度，连板中位；近10日涨停3次，近期活跃；5日涨幅31%，主升节奏；主板10cm涨停
2025-08-19,600265,3,33.528,21.98,-1.55,False,-1.55,3板高度，连板中位；近10日涨停3次，近期活跃；5日涨幅26%，趋势向上；主板10cm涨停
